File,Line,Sentiment,Mixed Score,Negative Score,Neutral Score,Positive Score
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.144667313,0.574955463,0.255934447,0.024442725
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",3.66E-05,0.001352612,0.948342144,0.050268564
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000364579,0.21431531,0.784294009,0.001026084
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000838683,0.040913876,0.942576766,0.015670707
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.013785785,0.008883421,0.082329445,0.895001352
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.004821951,0.130659401,0.80002588,0.06449277
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.018690793,0.012434319,0.260159761,0.7087152
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.104262643,0.086889915,0.61412859,0.194718897
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.076230466,0.535244405,0.3677423,0.020782853
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000150359,0.011934725,0.936681986,0.051232945
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.002061518,0.004945456,0.172562838,0.82043016
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000962374,0.00897452,0.911371827,0.078691289
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001138932,0.192799419,0.791679263,0.014382421
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.108979501,0.517974079,0.272641331,0.100405164
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.073510997,0.237262473,0.65626812,0.032958362
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.002001348,0.019332597,0.964524865,0.014141164
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.012101237,0.033683624,0.749939024,0.20427607
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000203979,0.177947089,0.806813061,0.015035881
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.000113221,0.905083776,0.093255579,0.001547469
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001140982,0.049811993,0.922043324,0.027003748
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.003614473,0.006665851,0.914822042,0.074897729
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",4.56E-05,0.004430898,0.965923607,0.029599896
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.011959574,0.071118474,0.807440698,0.109481245
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.193521321,0.430514961,0.359440625,0.016523175
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000142707,0.024686687,0.924919069,0.050251573
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.000316015,0.610855997,0.385115772,0.003712242
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.021747902,0.263893604,0.182090983,0.53226757
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.028508373,0.264232069,0.668155193,0.039104439
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001240639,0.11220482,0.872072935,0.01448166
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.000329048,0.718326688,0.262309313,0.019035006
" ""The Sun Also Rises.txt""",1," ""MIXED""",0.557784498,0.099558599,0.115902983,0.226753905
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",5.39E-06,0.000397176,0.999285281,0.000312167
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.003280957,0.859675229,0.124370694,0.012673059
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000384864,0.073332697,0.874379158,0.051903363
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.007569456,0.050731394,0.875650644,0.06604854
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.00315596,0.480315536,0.508252442,0.008275983
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.34600693,0.381920874,0.242723107,0.029349107
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000348788,0.328534216,0.654876232,0.016240828
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.001614655,0.795444429,0.201292694,0.001648264
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.044543166,0.566735446,0.36937651,0.019344881
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.19219996,0.524829566,0.217281356,0.065689087
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.000354534,0.943564594,0.055219911,0.00086093
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.214209795,0.280540317,0.493017614,0.012232258
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.006421384,0.027589338,0.315460622,0.650528729
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",5.26E-05,0.045785926,0.932324648,0.021836871
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000102732,0.028202347,0.948260248,0.023434678
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001074546,0.196908951,0.651563704,0.150452867
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000137776,0.018134465,0.9528687,0.028859114
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000473104,0.301378131,0.671747625,0.026401117
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000104321,0.000902841,0.975549221,0.023443667
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.137220576,0.417192191,0.303207368,0.142379865
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.004775949,0.332629502,0.631247699,0.031346794
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000267215,0.033227276,0.948028028,0.01847755
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000833085,0.094904274,0.833264172,0.070998415
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.079012141,0.486832857,0.417901188,0.016253851
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.109514825,0.210083053,0.664104044,0.016298069
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.00119862,0.269951582,0.72310853,0.005741248
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001640712,0.44616127,0.539945006,0.012252976
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.000134091,0.011155088,0.335974306,0.652736485
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000820869,0.081923209,0.845364094,0.071891755
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000249037,0.074213289,0.898723722,0.02681407
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""MIXED""",0.359845042,0.279353827,0.352456808,0.008344393
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.000503447,0.858128965,0.126161516,0.01520602
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000325424,0.048954692,0.932756662,0.017963201
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001547232,0.138559178,0.607811034,0.252082497
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",3.60E-05,0.043568287,0.954974532,0.00142119
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",2.16E-05,0.004251607,0.990288615,0.005438223
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.332060158,0.384441525,0.247319713,0.036178607
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000850374,0.009622014,0.691449761,0.298077762
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001343055,0.00190134,0.536826611,0.459929019
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",3.57E-06,0.004794226,0.992042363,0.003159824
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000637409,0.002643202,0.992709279,0.004010076
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.001075134,0.021053979,0.452951521,0.524919331
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000348034,0.176078066,0.700966716,0.122607194
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.221678436,0.21164009,0.470823139,0.095858306
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001758015,0.107923858,0.790316761,0.10000132
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.017024722,0.02712414,0.653732181,0.302118897
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.005960865,0.009374887,0.219085574,0.765578628
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.0188905,0.147471666,0.787104011,0.046533819
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.009666782,0.080776222,0.563858688,0.345698357
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.061336391,0.226526156,0.414643168,0.297494173
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000571859,0.017587313,0.911856532,0.069984272
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001029734,0.018657466,0.973214507,0.007098209
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.046047077,0.124028876,0.742856801,0.087067217
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.002733561,0.918300509,0.073928982,0.005036939
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000437782,0.279053509,0.665912509,0.054596201
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.00059874,0.446420223,0.541981101,0.011000001
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",2.63E-05,0.006625645,0.984903097,0.008444967
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000664435,0.031972472,0.894565701,0.07279738
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000441755,0.038055561,0.950945973,0.010556668
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",3.19E-05,0.089266881,0.909246802,0.001454344
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.015077719,0.4496454,0.528409421,0.006867469
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000174216,0.203471914,0.791163921,0.005189931
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.00444282,0.405480951,0.580967724,0.009108514
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.00083677,0.001121045,0.056551233,0.941491067
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.000111431,0.001715973,0.020759415,0.977413237
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.068918034,0.403662771,0.498542517,0.028876612
" ""The Sun Also Rises.txt""",1," ""MIXED""",0.821178138,0.035470456,0.002782005,0.140569448
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.101406679,0.71124512,0.159349695,0.027998488
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",1.71E-05,0.002566986,0.986066997,0.011348858
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.053709887,0.222350553,0.115836442,0.608103096
" ""The Sun Also Rises.txt""",1," ""MIXED""",0.59645468,0.058790594,0.075554021,0.269200712
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.011458247,0.085847162,0.877055526,0.025638981
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000222039,0.107844867,0.732902169,0.159030914
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",2.24E-05,0.001690045,0.995617151,0.002670393
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.024250625,0.346048713,0.503006279,0.126694337
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",2.02E-05,0.009436899,0.988340259,0.002202571
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.003738786,0.319491655,0.659006417,0.017763112
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000697454,0.056152146,0.926240802,0.016909596
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.005648201,0.46158269,0.458644867,0.074124239
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000146004,0.295309186,0.694551647,0.009993182
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",2.89E-05,0.002100138,0.988440156,0.009430803
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",5.42E-05,0.000260703,0.999158382,0.000526712
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.014791764,0.280695796,0.55041343,0.154099047
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.20223783,0.054391313,0.409279644,0.334091157
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.003736022,0.155952543,0.764208913,0.07610248
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.000283327,0.68935287,0.306861877,0.003501901
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.00264746,0.007616243,0.770183384,0.219552964
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.019739205,0.857352495,0.114139527,0.008768691
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",2.33E-05,0.002262835,0.991668582,0.006045243
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",8.52E-06,0.000776936,0.997632861,0.001581642
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.00266573,0.30562225,0.673431993,0.018280059
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.002784098,0.099120177,0.875845194,0.022250585
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.000136849,0.939348757,0.05983711,0.000677251
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.005523405,0.011138421,0.929232359,0.054105841
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",5.19E-05,0.012686482,0.986158431,0.001103272
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",2.85E-05,0.005768158,0.990199089,0.004004384
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000241364,0.003959294,0.978689373,0.017109958
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.00241622,0.004200195,0.982272923,0.011110555
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000238788,0.021192523,0.941973686,0.036595043
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",8.57E-05,0.00438369,0.992520332,0.0030102
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.011688448,0.263875157,0.715342581,0.009093792
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
